2021-02-08 20:07:42,327 INFO    SenderThread:3950 [sender.py:send_request_defer():212] handle sender defer: 6
2021-02-08 20:07:42,327 INFO    SenderThread:3950 [sender.py:send_request_defer():248] send defer: 7
2021-02-08 20:07:42,327 DEBUG   HandlerThread:3950 [handler.py:handle_request():93] handle_request: defer
2021-02-08 20:07:42,327 INFO    HandlerThread:3950 [handler.py:handle_request_defer():107] handle defer: 7
2021-02-08 20:07:42,327 DEBUG   SenderThread:3950 [sender.py:send():117] send: request
2021-02-08 20:07:42,327 DEBUG   SenderThread:3950 [sender.py:send_request():126] send_request: defer
2021-02-08 20:07:42,327 INFO    SenderThread:3950 [sender.py:send_request_defer():212] handle sender defer: 7
2021-02-08 20:07:42,327 INFO    SenderThread:3950 [sender.py:send_request_defer():248] send defer: 8
2021-02-08 20:07:42,328 DEBUG   SenderThread:3950 [sender.py:send():117] send: final
2021-02-08 20:07:42,329 DEBUG   HandlerThread:3950 [handler.py:handle_request():93] handle_request: defer
2021-02-08 20:07:42,329 INFO    HandlerThread:3950 [handler.py:handle_request_defer():107] handle defer: 8
2021-02-08 20:07:42,329 DEBUG   SenderThread:3950 [sender.py:send():117] send: request
2021-02-08 20:07:42,329 DEBUG   SenderThread:3950 [sender.py:send_request():126] send_request: defer
2021-02-08 20:07:42,329 INFO    SenderThread:3950 [sender.py:send_request_defer():212] handle sender defer: 8
2021-02-08 20:07:44,235 DEBUG   HandlerThread:3950 [handler.py:handle_request():93] handle_request: poll_exit
2021-02-08 20:07:44,236 DEBUG   SenderThread:3950 [sender.py:send():117] send: request
2021-02-08 20:07:44,236 DEBUG   SenderThread:3950 [sender.py:send_request():126] send_request: poll_exit
2021-02-08 20:07:44,237 DEBUG   HandlerThread:3950 [handler.py:handle_request():93] handle_request: get_summary
2021-02-08 20:07:44,238 DEBUG   HandlerThread:3950 [handler.py:handle_request():93] handle_request: sampled_history
2021-02-08 20:07:44,238 DEBUG   HandlerThread:3950 [handler.py:handle_request():93] handle_request: shutdown
2021-02-08 20:07:44,239 INFO    HandlerThread:3950 [handler.py:finish():312] shutting down handler
2021-02-08 20:07:44,329 INFO    WriterThread:3950 [datastore.py:close():258] close: /content/seq2seq/wandb/offline-run-20210208_200737-1x5lo3yz/run-1x5lo3yz.wandb
2021-02-08 20:07:45,236 INFO    SenderThread:3950 [sender.py:finish():766] shutting down sender
2021-02-08 20:07:45,237 INFO    MainThread:3950 [internal.py:handle_exit():156] Internal process exited
