2021-02-08 20:02:26,153 INFO    SenderThread:3511 [sender.py:send_request_defer():212] handle sender defer: 6
2021-02-08 20:02:26,153 INFO    SenderThread:3511 [sender.py:send_request_defer():248] send defer: 7
2021-02-08 20:02:26,153 DEBUG   HandlerThread:3511 [handler.py:handle_request():93] handle_request: defer
2021-02-08 20:02:26,154 INFO    HandlerThread:3511 [handler.py:handle_request_defer():107] handle defer: 7
2021-02-08 20:02:26,154 DEBUG   SenderThread:3511 [sender.py:send():117] send: request
2021-02-08 20:02:26,154 DEBUG   SenderThread:3511 [sender.py:send_request():126] send_request: defer
2021-02-08 20:02:26,154 INFO    SenderThread:3511 [sender.py:send_request_defer():212] handle sender defer: 7
2021-02-08 20:02:26,154 INFO    SenderThread:3511 [sender.py:send_request_defer():248] send defer: 8
2021-02-08 20:02:26,155 DEBUG   HandlerThread:3511 [handler.py:handle_request():93] handle_request: defer
2021-02-08 20:02:26,155 DEBUG   SenderThread:3511 [sender.py:send():117] send: final
2021-02-08 20:02:26,155 INFO    HandlerThread:3511 [handler.py:handle_request_defer():107] handle defer: 8
2021-02-08 20:02:26,155 DEBUG   SenderThread:3511 [sender.py:send():117] send: request
2021-02-08 20:02:26,155 DEBUG   SenderThread:3511 [sender.py:send_request():126] send_request: defer
2021-02-08 20:02:26,156 INFO    SenderThread:3511 [sender.py:send_request_defer():212] handle sender defer: 8
2021-02-08 20:02:28,130 DEBUG   HandlerThread:3511 [handler.py:handle_request():93] handle_request: poll_exit
2021-02-08 20:02:28,130 DEBUG   SenderThread:3511 [sender.py:send():117] send: request
2021-02-08 20:02:28,130 DEBUG   SenderThread:3511 [sender.py:send_request():126] send_request: poll_exit
2021-02-08 20:02:28,131 DEBUG   HandlerThread:3511 [handler.py:handle_request():93] handle_request: get_summary
2021-02-08 20:02:28,132 DEBUG   HandlerThread:3511 [handler.py:handle_request():93] handle_request: sampled_history
2021-02-08 20:02:28,133 DEBUG   HandlerThread:3511 [handler.py:handle_request():93] handle_request: shutdown
2021-02-08 20:02:28,133 INFO    HandlerThread:3511 [handler.py:finish():312] shutting down handler
2021-02-08 20:02:28,155 INFO    WriterThread:3511 [datastore.py:close():258] close: /content/seq2seq/wandb/offline-run-20210208_195854-3tei0oe4/run-3tei0oe4.wandb
2021-02-08 20:02:29,130 INFO    SenderThread:3511 [sender.py:finish():766] shutting down sender
2021-02-08 20:02:29,131 INFO    MainThread:3511 [internal.py:handle_exit():156] Internal process exited
